Fecha,Anio,Mes,Linea,Afluencia
12/06/2014,2014,6,Linea 6,0
13/06/2014,2014,6,Linea 6,0
17/06/2014,2014,6,Linea 6,0
29/06/2014,2014,6,Linea 6,0
01/07/2014,2014,7,Linea 6,0
02/07/2014,2014,7,Linea 6,0
04/07/2014,2014,7,Linea 6,0
08/07/2014,2014,7,Linea 6,0
10/07/2014,2014,7,Linea 6,0
11/07/2014,2014,7,Linea 6,0
15/07/2014,2014,7,Linea 6,0
16/07/2014,2014,7,Linea 6,0
17/07/2014,2014,7,Linea 6,0
19/07/2014,2014,7,Linea 6,0
20/07/2014,2014,7,Linea 6,0
26/07/2014,2014,7,Linea 6,0
28/07/2014,2014,7,Linea 6,0
30/07/2014,2014,7,Linea 6,0
02/08/2014,2014,8,Linea 6,0
15/08/2014,2014,8,Linea 6,0
21/08/2014,2014,8,Linea 6,0
22/08/2014,2014,8,Linea 6,0
25/08/2014,2014,8,Linea 6,0
31/08/2014,2014,8,Linea 6,0
01/09/2014,2014,9,Linea 6,0
03/09/2014,2014,9,Linea 6,0
16/09/2014,2014,9,Linea 6,0
20/09/2014,2014,9,Linea 6,0
21/09/2014,2014,9,Linea 6,0
24/09/2014,2014,9,Linea 6,0
25/09/2014,2014,9,Linea 6,0
27/09/2014,2014,9,Linea 6,0
02/10/2014,2014,10,Linea 6,0
04/10/2014,2014,10,Linea 6,0
07/10/2014,2014,10,Linea 6,0
09/10/2014,2014,10,Linea 6,0
11/10/2014,2014,10,Linea 6,0
13/10/2014,2014,10,Linea 6,0
14/10/2014,2014,10,Linea 6,0
17/10/2014,2014,10,Linea 6,0
20/10/2014,2014,10,Linea 6,0
21/10/2014,2014,10,Linea 6,0
23/10/2014,2014,10,Linea 6,0
26/10/2014,2014,10,Linea 6,0
28/10/2014,2014,10,Linea 6,0
31/10/2014,2014,10,Linea 6,0
04/11/2014,2014,11,Linea 6,0
10/11/2014,2014,11,Linea 6,0
15/11/2014,2014,11,Linea 6,0
19/11/2014,2014,11,Linea 6,0
20/11/2014,2014,11,Linea 6,0
24/11/2014,2014,11,Linea 6,0
25/11/2014,2014,11,Linea 6,0
26/11/2014,2014,11,Linea 6,0
27/11/2014,2014,11,Linea 6,0
01/12/2014,2014,12,Linea 6,0
03/12/2014,2014,12,Linea 6,0
04/12/2014,2014,12,Linea 6,0
09/12/2014,2014,12,Linea 6,0
10/12/2014,2014,12,Linea 6,0
11/12/2014,2014,12,Linea 6,0
12/12/2014,2014,12,Linea 6,0
14/12/2014,2014,12,Linea 6,0
15/12/2014,2014,12,Linea 6,0
19/12/2014,2014,12,Linea 6,0
20/12/2014,2014,12,Linea 6,0
21/12/2014,2014,12,Linea 6,0
22/12/2014,2014,12,Linea 6,0
27/12/2014,2014,12,Linea 6,0
31/12/2014,2014,12,Linea 6,0
04/01/2015,2015,1,Linea 6,0
09/01/2015,2015,1,Linea 6,0
10/01/2015,2015,1,Linea 6,0
11/01/2015,2015,1,Linea 6,0
15/01/2015,2015,1,Linea 6,0
19/01/2015,2015,1,Linea 6,0
26/01/2015,2015,1,Linea 6,0
30/01/2015,2015,1,Linea 6,0
02/02/2015,2015,2,Linea 6,0
06/02/2015,2015,2,Linea 6,0
11/02/2015,2015,2,Linea 6,0
13/02/2015,2015,2,Linea 6,0
15/02/2015,2015,2,Linea 6,0
18/02/2015,2015,2,Linea 6,0
19/02/2015,2015,2,Linea 6,0
20/02/2015,2015,2,Linea 6,0
24/02/2015,2015,2,Linea 6,0
25/02/2015,2015,2,Linea 6,0
26/02/2015,2015,2,Linea 6,0
01/03/2015,2015,3,Linea 6,0
02/03/2015,2015,3,Linea 6,0
05/03/2015,2015,3,Linea 6,0
10/03/2015,2015,3,Linea 6,0
13/03/2015,2015,3,Linea 6,0
15/03/2015,2015,3,Linea 6,0
25/03/2015,2015,3,Linea 6,0
28/03/2015,2015,3,Linea 6,0
02/04/2015,2015,4,Linea 6,0
04/04/2015,2015,4,Linea 6,0
09/04/2015,2015,4,Linea 6,0
10/04/2015,2015,4,Linea 6,0
21/04/2015,2015,4,Linea 6,0
27/04/2015,2015,4,Linea 6,0
28/04/2015,2015,4,Linea 6,0
29/04/2015,2015,4,Linea 6,0
01/05/2015,2015,5,Linea 6,0
03/05/2015,2015,5,Linea 6,0
05/05/2015,2015,5,Linea 6,0
11/05/2015,2015,5,Linea 6,0
18/05/2015,2015,5,Linea 6,0
21/05/2015,2015,5,Linea 6,0
25/05/2015,2015,5,Linea 6,0
05/06/2015,2015,6,Linea 6,0
08/06/2015,2015,6,Linea 6,0
09/06/2015,2015,6,Linea 6,0
11/06/2015,2015,6,Linea 6,0
12/06/2015,2015,6,Linea 6,0
14/06/2015,2015,6,Linea 6,0
16/06/2015,2015,6,Linea 6,0
17/06/2015,2015,6,Linea 6,0
18/06/2015,2015,6,Linea 6,0
07/07/2015,2015,7,Linea 6,0
11/07/2015,2015,7,Linea 6,0
16/07/2015,2015,7,Linea 6,0
18/07/2015,2015,7,Linea 6,0
27/07/2015,2015,7,Linea 6,0
28/07/2015,2015,7,Linea 6,0
31/07/2015,2015,7,Linea 6,0
06/08/2015,2015,8,Linea 6,0
12/08/2015,2015,8,Linea 6,0
14/08/2015,2015,8,Linea 6,0
17/08/2015,2015,8,Linea 6,0
18/08/2015,2015,8,Linea 6,0
21/08/2015,2015,8,Linea 6,0
24/08/2015,2015,8,Linea 6,0
29/08/2015,2015,8,Linea 6,0
31/08/2015,2015,8,Linea 6,0
01/09/2015,2015,9,Linea 6,0
07/09/2015,2015,9,Linea 6,0
09/09/2015,2015,9,Linea 6,0
11/09/2015,2015,9,Linea 6,0
12/09/2015,2015,9,Linea 6,0
16/09/2015,2015,9,Linea 6,0
23/09/2015,2015,9,Linea 6,0
24/09/2015,2015,9,Linea 6,0
25/09/2015,2015,9,Linea 6,0
26/09/2015,2015,9,Linea 6,0
27/09/2015,2015,9,Linea 6,0
28/09/2015,2015,9,Linea 6,0
02/10/2015,2015,10,Linea 6,0
03/10/2015,2015,10,Linea 6,0
05/10/2015,2015,10,Linea 6,0
07/10/2015,2015,10,Linea 6,0
08/10/2015,2015,10,Linea 6,0
11/10/2015,2015,10,Linea 6,0
21/10/2015,2015,10,Linea 6,0
22/10/2015,2015,10,Linea 6,0
24/10/2015,2015,10,Linea 6,0
25/10/2015,2015,10,Linea 6,0
03/11/2015,2015,11,Linea 6,0
05/11/2015,2015,11,Linea 6,0
09/11/2015,2015,11,Linea 6,0
12/11/2015,2015,11,Linea 6,0
13/11/2015,2015,11,Linea 6,0
17/11/2015,2015,11,Linea 6,0
18/11/2015,2015,11,Linea 6,0
19/11/2015,2015,11,Linea 6,0
29/11/2015,2015,11,Linea 6,0
16/12/2015,2015,12,Linea 6,0
17/12/2015,2015,12,Linea 6,0
20/12/2015,2015,12,Linea 6,0
22/12/2015,2015,12,Linea 6,0
23/12/2015,2015,12,Linea 6,0
24/12/2015,2015,12,Linea 6,0
25/12/2015,2015,12,Linea 6,0
26/12/2015,2015,12,Linea 6,0
27/12/2015,2015,12,Linea 6,0
28/12/2015,2015,12,Linea 6,0
30/12/2015,2015,12,Linea 6,0
01/01/2016,2016,1,Linea 6,0
02/01/2016,2016,1,Linea 6,0
04/01/2016,2016,1,Linea 6,0
11/01/2016,2016,1,Linea 6,0
16/01/2016,2016,1,Linea 6,0
18/01/2016,2016,1,Linea 6,0
20/01/2016,2016,1,Linea 6,0
22/01/2016,2016,1,Linea 6,145734
24/01/2016,2016,1,Linea 6,68605
25/01/2016,2016,1,Linea 6,134974
27/01/2016,2016,1,Linea 6,143366
28/01/2016,2016,1,Linea 6,140663
29/01/2016,2016,1,Linea 6,145187
02/02/2016,2016,2,Linea 6,151737
03/02/2016,2016,2,Linea 6,154065
11/02/2016,2016,2,Linea 6,142665
13/02/2016,2016,2,Linea 6,55923
14/02/2016,2016,2,Linea 6,64341
18/02/2016,2016,2,Linea 6,157619
19/02/2016,2016,2,Linea 6,164459
22/02/2016,2016,2,Linea 6,156897
23/02/2016,2016,2,Linea 6,158802
24/02/2016,2016,2,Linea 6,156835
29/02/2016,2016,2,Linea 6,161647
01/03/2016,2016,3,Linea 6,161742
04/03/2016,2016,3,Linea 6,156851
05/03/2016,2016,3,Linea 6,104611
08/03/2016,2016,3,Linea 6,165195
15/03/2016,2016,3,Linea 6,185252
16/03/2016,2016,3,Linea 6,224608
17/03/2016,2016,3,Linea 6,236920
19/03/2016,2016,3,Linea 6,103521
20/03/2016,2016,3,Linea 6,72779
22/03/2016,2016,3,Linea 6,129263
06/04/2016,2016,4,Linea 6,183218
07/04/2016,2016,4,Linea 6,171997
12/04/2016,2016,4,Linea 6,168213
13/04/2016,2016,4,Linea 6,171984
17/04/2016,2016,4,Linea 6,71497
19/04/2016,2016,4,Linea 6,163543
20/04/2016,2016,4,Linea 6,164437
27/04/2016,2016,4,Linea 6,161366
02/05/2016,2016,5,Linea 6,161071
03/05/2016,2016,5,Linea 6,177729
05/05/2016,2016,5,Linea 6,138994
06/05/2016,2016,5,Linea 6,161917
07/05/2016,2016,5,Linea 6,110361
15/05/2016,2016,5,Linea 6,72903
18/05/2016,2016,5,Linea 6,175895
20/05/2016,2016,5,Linea 6,182187
28/05/2016,2016,5,Linea 6,122454
30/05/2016,2016,5,Linea 6,171043
02/06/2016,2016,6,Linea 6,170285
06/06/2016,2016,6,Linea 6,169076
07/06/2016,2016,6,Linea 6,170190
09/06/2016,2016,6,Linea 6,169985
14/06/2016,2016,6,Linea 6,172620
15/06/2016,2016,6,Linea 6,176724
16/06/2016,2016,6,Linea 6,174291
19/06/2016,2016,6,Linea 6,71054
23/06/2016,2016,6,Linea 6,166292
26/06/2016,2016,6,Linea 6,79611
27/06/2016,2016,6,Linea 6,159466
28/06/2016,2016,6,Linea 6,155840
01/07/2016,2016,7,Linea 6,162484
02/07/2016,2016,7,Linea 6,117218
03/07/2016,2016,7,Linea 6,81050
07/07/2016,2016,7,Linea 6,152586
13/07/2016,2016,7,Linea 6,147449
15/07/2016,2016,7,Linea 6,152743
18/07/2016,2016,7,Linea 6,143570
22/07/2016,2016,7,Linea 6,143617
28/07/2016,2016,7,Linea 6,150654
29/07/2016,2016,7,Linea 6,164817
02/08/2016,2016,8,Linea 6,152857
04/08/2016,2016,8,Linea 6,153445
07/08/2016,2016,8,Linea 6,77022
08/08/2016,2016,8,Linea 6,156278
13/08/2016,2016,8,Linea 6,109295
15/08/2016,2016,8,Linea 6,173587
18/08/2016,2016,8,Linea 6,173934
24/08/2016,2016,8,Linea 6,175683
01/09/2016,2016,9,Linea 6,193943
13/09/2016,2016,9,Linea 6,190406
18/09/2016,2016,9,Linea 6,72743
21/09/2016,2016,9,Linea 6,191220
24/09/2016,2016,9,Linea 6,124164
27/09/2016,2016,9,Linea 6,190058
02/10/2016,2016,10,Linea 6,82118
03/10/2016,2016,10,Linea 6,202576
05/10/2016,2016,10,Linea 6,203433
06/10/2016,2016,10,Linea 6,202388
07/10/2016,2016,10,Linea 6,205804
10/10/2016,2016,10,Linea 6,199087
12/10/2016,2016,10,Linea 6,185346
16/10/2016,2016,10,Linea 6,87879
19/10/2016,2016,10,Linea 6,203067
22/10/2016,2016,10,Linea 6,127077
23/10/2016,2016,10,Linea 6,79275
24/10/2016,2016,10,Linea 6,197187
27/10/2016,2016,10,Linea 6,198098
04/11/2016,2016,11,Linea 6,208874
05/11/2016,2016,11,Linea 6,125292
09/11/2016,2016,11,Linea 6,191195
13/11/2016,2016,11,Linea 6,86422
14/11/2016,2016,11,Linea 6,201131
15/11/2016,2016,11,Linea 6,205129
17/11/2016,2016,11,Linea 6,204731
18/11/2016,2016,11,Linea 6,216160
19/11/2016,2016,11,Linea 6,132770
24/11/2016,2016,11,Linea 6,195460
26/11/2016,2016,11,Linea 6,127822
27/11/2016,2016,11,Linea 6,84979
03/12/2016,2016,12,Linea 6,135886
12/12/2016,2016,12,Linea 6,127120
13/12/2016,2016,12,Linea 6,195427
14/12/2016,2016,12,Linea 6,191053
19/12/2016,2016,12,Linea 6,155861
24/12/2016,2016,12,Linea 6,83730
30/12/2016,2016,12,Linea 6,140509
31/12/2016,2016,12,Linea 6,84608
02/01/2017,2017,1,Linea 6,144474
06/01/2017,2017,1,Linea 6,149203
07/01/2017,2017,1,Linea 6,119188
10/01/2017,2017,1,Linea 6,181592
11/01/2017,2017,1,Linea 6,182909
12/01/2017,2017,1,Linea 6,184882
13/01/2017,2017,1,Linea 6,187578
17/01/2017,2017,1,Linea 6,195895
21/01/2017,2017,1,Linea 6,130143
23/01/2017,2017,1,Linea 6,191983
24/01/2017,2017,1,Linea 6,194015
27/01/2017,2017,1,Linea 6,197726
28/01/2017,2017,1,Linea 6,133180
29/01/2017,2017,1,Linea 6,83640
30/01/2017,2017,1,Linea 6,195267
31/01/2017,2017,1,Linea 6,196287
01/02/2017,2017,2,Linea 6,201677
05/02/2017,2017,2,Linea 6,82322
07/02/2017,2017,2,Linea 6,205673
08/02/2017,2017,2,Linea 6,206291
09/02/2017,2017,2,Linea 6,205990
10/02/2017,2017,2,Linea 6,209542
11/02/2017,2017,2,Linea 6,136063
12/02/2017,2017,2,Linea 6,85988
13/02/2017,2017,2,Linea 6,206278
14/02/2017,2017,2,Linea 6,213609
18/02/2017,2017,2,Linea 6,138925
21/02/2017,2017,2,Linea 6,198839
22/02/2017,2017,2,Linea 6,206230
26/02/2017,2017,2,Linea 6,84502
28/02/2017,2017,2,Linea 6,212546
01/03/2017,2017,3,Linea 6,211811
02/03/2017,2017,3,Linea 6,209799
06/03/2017,2017,3,Linea 6,202668
11/03/2017,2017,3,Linea 6,132701
16/03/2017,2017,3,Linea 6,207634
25/03/2017,2017,3,Linea 6,134042
26/03/2017,2017,3,Linea 6,83947
02/04/2017,2017,4,Linea 6,86548
07/04/2017,2017,4,Linea 6,204581
12/04/2017,2017,4,Linea 6,154545
20/04/2017,2017,4,Linea 6,175858
23/04/2017,2017,4,Linea 6,81684
24/04/2017,2017,4,Linea 6,192411
27/04/2017,2017,4,Linea 6,196029
28/04/2017,2017,4,Linea 6,200087
29/04/2017,2017,4,Linea 6,132716
03/05/2017,2017,5,Linea 6,199520
08/05/2017,2017,5,Linea 6,204818
09/05/2017,2017,5,Linea 6,213050
10/05/2017,2017,5,Linea 6,146482
11/05/2017,2017,5,Linea 6,202474
20/05/2017,2017,5,Linea 6,134741
21/05/2017,2017,5,Linea 6,85419
24/05/2017,2017,5,Linea 6,209213
26/05/2017,2017,5,Linea 6,207009
27/05/2017,2017,5,Linea 6,135157
06/06/2017,2017,6,Linea 6,203735
17/06/2017,2017,6,Linea 6,143165
18/06/2017,2017,6,Linea 6,83689
19/06/2017,2017,6,Linea 6,199728
22/06/2017,2017,6,Linea 6,199127
24/06/2017,2017,6,Linea 6,137441
25/06/2017,2017,6,Linea 6,88687
26/06/2017,2017,6,Linea 6,188787
28/06/2017,2017,6,Linea 6,192110
29/06/2017,2017,6,Linea 6,185858
02/07/2017,2017,7,Linea 6,87988
03/07/2017,2017,7,Linea 6,192094
04/07/2017,2017,7,Linea 6,194617
08/07/2017,2017,7,Linea 6,127148
09/07/2017,2017,7,Linea 6,81818
10/07/2017,2017,7,Linea 6,182083
16/07/2017,2017,7,Linea 6,88607
19/07/2017,2017,7,Linea 6,182630
20/07/2017,2017,7,Linea 6,183490
21/07/2017,2017,7,Linea 6,185164
25/07/2017,2017,7,Linea 6,176106
26/07/2017,2017,7,Linea 6,177228
28/07/2017,2017,7,Linea 6,179520
30/07/2017,2017,7,Linea 6,81285
01/08/2017,2017,8,Linea 6,179199
04/08/2017,2017,8,Linea 6,177723
06/08/2017,2017,8,Linea 6,88157
07/08/2017,2017,8,Linea 6,182718
08/08/2017,2017,8,Linea 6,183283
12/08/2017,2017,8,Linea 6,140772
13/08/2017,2017,8,Linea 6,87914
18/08/2017,2017,8,Linea 6,215378
22/08/2017,2017,8,Linea 6,207226
30/08/2017,2017,8,Linea 6,213217
31/08/2017,2017,8,Linea 6,219652
01/09/2017,2017,9,Linea 6,223117
03/09/2017,2017,9,Linea 6,87675
05/09/2017,2017,9,Linea 6,214009
06/09/2017,2017,9,Linea 6,216666
12/09/2017,2017,9,Linea 6,225298
13/09/2017,2017,9,Linea 6,227769
14/09/2017,2017,9,Linea 6,229167
15/09/2017,2017,9,Linea 6,176992
17/09/2017,2017,9,Linea 6,78805
20/09/2017,2017,9,Linea 6,22550
23/09/2017,2017,9,Linea 6,42792
25/09/2017,2017,9,Linea 6,214824
26/09/2017,2017,9,Linea 6,228717
30/09/2017,2017,9,Linea 6,136664
01/10/2017,2017,10,Linea 6,85964
08/10/2017,2017,10,Linea 6,86979
09/10/2017,2017,10,Linea 6,223351
14/10/2017,2017,10,Linea 6,146448
17/10/2017,2017,10,Linea 6,226771
19/10/2017,2017,10,Linea 6,227983
20/10/2017,2017,10,Linea 6,233693
21/10/2017,2017,10,Linea 6,150004
25/10/2017,2017,10,Linea 6,226033
26/10/2017,2017,10,Linea 6,226096
29/10/2017,2017,10,Linea 6,90121
02/11/2017,2017,11,Linea 6,133445
04/11/2017,2017,11,Linea 6,140854
06/11/2017,2017,11,Linea 6,227618
08/11/2017,2017,11,Linea 6,230084
16/11/2017,2017,11,Linea 6,228942
17/11/2017,2017,11,Linea 6,240454
21/11/2017,2017,11,Linea 6,228897
22/11/2017,2017,11,Linea 6,229346
24/11/2017,2017,11,Linea 6,234961
25/11/2017,2017,11,Linea 6,146859
29/11/2017,2017,11,Linea 6,227948
03/12/2017,2017,12,Linea 6,98826
04/12/2017,2017,12,Linea 6,223521
05/12/2017,2017,12,Linea 6,229856
06/12/2017,2017,12,Linea 6,225139
08/12/2017,2017,12,Linea 6,230690
09/12/2017,2017,12,Linea 6,146875
10/12/2017,2017,12,Linea 6,98353
14/12/2017,2017,12,Linea 6,208858
16/12/2017,2017,12,Linea 6,149223
18/12/2017,2017,12,Linea 6,183693
01/01/2018,2018,1,Linea 6,64482
06/01/2018,2018,1,Linea 6,113415
07/01/2018,2018,1,Linea 6,82025
11/01/2018,2018,1,Linea 6,194806
15/01/2018,2018,1,Linea 6,209934
16/01/2018,2018,1,Linea 6,208148
22/01/2018,2018,1,Linea 6,204827
23/01/2018,2018,1,Linea 6,209777
26/01/2018,2018,1,Linea 6,211699
30/01/2018,2018,1,Linea 6,204415
31/01/2018,2018,1,Linea 6,210882
03/02/2018,2018,2,Linea 6,137318
07/02/2018,2018,2,Linea 6,224948
12/02/2018,2018,2,Linea 6,220478
21/02/2018,2018,2,Linea 6,226730
22/02/2018,2018,2,Linea 6,227238
24/02/2018,2018,2,Linea 6,147170
27/02/2018,2018,2,Linea 6,220503
02/03/2018,2018,3,Linea 6,234498
10/03/2018,2018,3,Linea 6,150071
15/03/2018,2018,3,Linea 6,226008
21/03/2018,2018,3,Linea 6,215421
26/03/2018,2018,3,Linea 6,174835
01/04/2018,2018,4,Linea 6,79031
04/04/2018,2018,4,Linea 6,201874
05/04/2018,2018,4,Linea 6,194895
06/04/2018,2018,4,Linea 6,199242
07/04/2018,2018,4,Linea 6,141563
08/04/2018,2018,4,Linea 6,92386
09/04/2018,2018,4,Linea 6,216914
16/04/2018,2018,4,Linea 6,215493
17/04/2018,2018,4,Linea 6,223955
22/04/2018,2018,4,Linea 6,92796
23/04/2018,2018,4,Linea 6,209530
26/04/2018,2018,4,Linea 6,213503
29/04/2018,2018,4,Linea 6,99401
10/05/2018,2018,5,Linea 6,156317
18/05/2018,2018,5,Linea 6,233869
25/05/2018,2018,5,Linea 6,225628
28/05/2018,2018,5,Linea 6,215154
31/05/2018,2018,5,Linea 6,212783
13/06/2018,2018,6,Linea 6,215351
17/06/2018,2018,6,Linea 6,84472
18/06/2018,2018,6,Linea 6,206243
21/06/2018,2018,6,Linea 6,211060
25/06/2018,2018,6,Linea 6,199372
26/06/2018,2018,6,Linea 6,204019
07/07/2018,2018,7,Linea 6,138383
11/07/2018,2018,7,Linea 6,193679
12/07/2018,2018,7,Linea 6,204943
15/07/2018,2018,7,Linea 6,88690
16/07/2018,2018,7,Linea 6,193179
21/07/2018,2018,7,Linea 6,139191
22/07/2018,2018,7,Linea 6,83496
23/07/2018,2018,7,Linea 6,185272
24/07/2018,2018,7,Linea 6,189502
25/07/2018,2018,7,Linea 6,188842
26/07/2018,2018,7,Linea 6,185031
28/07/2018,2018,7,Linea 6,131474
29/07/2018,2018,7,Linea 6,91595
01/08/2018,2018,8,Linea 6,199359
02/08/2018,2018,8,Linea 6,196805
03/08/2018,2018,8,Linea 6,202628
04/08/2018,2018,8,Linea 6,140576
06/08/2018,2018,8,Linea 6,209048
07/08/2018,2018,8,Linea 6,208353
10/08/2018,2018,8,Linea 6,213289
14/08/2018,2018,8,Linea 6,221648
18/08/2018,2018,8,Linea 6,147955
23/08/2018,2018,8,Linea 6,223649
24/08/2018,2018,8,Linea 6,234209
25/08/2018,2018,8,Linea 6,137135
27/08/2018,2018,8,Linea 6,215407
05/09/2018,2018,9,Linea 6,224724
06/09/2018,2018,9,Linea 6,220216
08/09/2018,2018,9,Linea 6,143194
09/09/2018,2018,9,Linea 6,98183
12/09/2018,2018,9,Linea 6,232294
15/09/2018,2018,9,Linea 6,125247
16/09/2018,2018,9,Linea 6,71773
19/09/2018,2018,9,Linea 6,240950
24/09/2018,2018,9,Linea 6,239770
25/09/2018,2018,9,Linea 6,238657
27/09/2018,2018,9,Linea 6,242629
28/09/2018,2018,9,Linea 6,255297
29/09/2018,2018,9,Linea 6,139168
30/09/2018,2018,9,Linea 6,97484
02/10/2018,2018,10,Linea 6,224069
05/10/2018,2018,10,Linea 6,252815
07/10/2018,2018,10,Linea 6,97868
08/10/2018,2018,10,Linea 6,230711
10/10/2018,2018,10,Linea 6,220607
11/10/2018,2018,10,Linea 6,231818
17/10/2018,2018,10,Linea 6,240911
22/10/2018,2018,10,Linea 6,230875
23/10/2018,2018,10,Linea 6,234249
24/10/2018,2018,10,Linea 6,228167
28/10/2018,2018,10,Linea 6,99026
05/11/2018,2018,11,Linea 6,235582
06/11/2018,2018,11,Linea 6,240608
08/11/2018,2018,11,Linea 6,250557
11/11/2018,2018,11,Linea 6,96209
13/11/2018,2018,11,Linea 6,232592
15/11/2018,2018,11,Linea 6,238809
21/11/2018,2018,11,Linea 6,239941
22/11/2018,2018,11,Linea 6,228984
23/11/2018,2018,11,Linea 6,249906
25/11/2018,2018,11,Linea 6,103617
28/11/2018,2018,11,Linea 6,233003
29/11/2018,2018,11,Linea 6,234847
05/12/2018,2018,12,Linea 6,234811
08/12/2018,2018,12,Linea 6,151814
09/12/2018,2018,12,Linea 6,105158
15/12/2018,2018,12,Linea 6,154107
17/12/2018,2018,12,Linea 6,189447
18/12/2018,2018,12,Linea 6,198417
25/12/2018,2018,12,Linea 6,61589
02/01/2019,2019,1,Linea 6,154688
08/01/2019,2019,1,Linea 6,199000
13/01/2019,2019,1,Linea 6,107144
14/01/2019,2019,1,Linea 6,217897
19/01/2019,2019,1,Linea 6,142013
20/01/2019,2019,1,Linea 6,98131
27/01/2019,2019,1,Linea 6,90740
29/01/2019,2019,1,Linea 6,229414
01/02/2019,2019,2,Linea 6,238324
04/02/2019,2019,2,Linea 6,103620
05/02/2019,2019,2,Linea 6,224848
10/02/2019,2019,2,Linea 6,100113
11/02/2019,2019,2,Linea 6,223367
25/02/2019,2019,2,Linea 6,215438
26/02/2019,2019,2,Linea 6,217051
02/03/2019,2019,3,Linea 6,144695
14/03/2019,2019,3,Linea 6,221888
21/03/2019,2019,3,Linea 6,221576
22/03/2019,2019,3,Linea 6,229829
23/03/2019,2019,3,Linea 6,149857
24/03/2019,2019,3,Linea 6,95274
25/03/2019,2019,3,Linea 6,224079
02/04/2019,2019,4,Linea 6,216815
05/04/2019,2019,4,Linea 6,238110
08/04/2019,2019,4,Linea 6,233649
12/04/2019,2019,4,Linea 6,239577
14/04/2019,2019,4,Linea 6,93631
16/04/2019,2019,4,Linea 6,186148
17/04/2019,2019,4,Linea 6,180373
18/04/2019,2019,4,Linea 6,112381
19/04/2019,2019,4,Linea 6,84783
22/04/2019,2019,4,Linea 6,176342
24/04/2019,2019,4,Linea 6,183271
25/04/2019,2019,4,Linea 6,189287
27/04/2019,2019,4,Linea 6,130482
02/05/2019,2019,5,Linea 6,218377
08/05/2019,2019,5,Linea 6,231967
09/05/2019,2019,5,Linea 6,230266
10/05/2019,2019,5,Linea 6,162862
12/05/2019,2019,5,Linea 6,94316
13/05/2019,2019,5,Linea 6,224224
18/05/2019,2019,5,Linea 6,128944
23/05/2019,2019,5,Linea 6,231962
24/05/2019,2019,5,Linea 6,229216
29/05/2019,2019,5,Linea 6,222886
05/06/2019,2019,6,Linea 6,226192
07/06/2019,2019,6,Linea 6,233872
09/06/2019,2019,6,Linea 6,104054
13/06/2019,2019,6,Linea 6,228718
14/06/2019,2019,6,Linea 6,230782
17/06/2019,2019,6,Linea 6,215811
18/06/2019,2019,6,Linea 6,223415
22/06/2019,2019,6,Linea 6,143174
26/06/2019,2019,6,Linea 6,211114
29/06/2019,2019,6,Linea 6,145391
30/06/2019,2019,6,Linea 6,101027
02/07/2019,2019,7,Linea 6,210724
03/07/2019,2019,7,Linea 6,212493
04/07/2019,2019,7,Linea 6,208286
05/07/2019,2019,7,Linea 6,219489
09/07/2019,2019,7,Linea 6,208126
11/07/2019,2019,7,Linea 6,198971
13/07/2019,2019,7,Linea 6,132396
28/07/2019,2019,7,Linea 6,85931
29/07/2019,2019,7,Linea 6,189327
30/07/2019,2019,7,Linea 6,193562
31/07/2019,2019,7,Linea 6,201875
05/08/2019,2019,8,Linea 6,213504
07/08/2019,2019,8,Linea 6,207576
16/08/2019,2019,8,Linea 6,231110
18/08/2019,2019,8,Linea 6,98449
20/08/2019,2019,8,Linea 6,224706
28/08/2019,2019,8,Linea 6,235011
31/08/2019,2019,8,Linea 6,146665
03/09/2019,2019,9,Linea 6,234693
06/09/2019,2019,9,Linea 6,248935
07/09/2019,2019,9,Linea 6,142653
08/09/2019,2019,9,Linea 6,101357
09/09/2019,2019,9,Linea 6,247013
11/09/2019,2019,9,Linea 6,246775
13/09/2019,2019,9,Linea 6,250128
16/09/2019,2019,9,Linea 6,81202
26/09/2019,2019,9,Linea 6,230314
27/09/2019,2019,9,Linea 6,251353
03/10/2019,2019,10,Linea 6,245145
04/10/2019,2019,10,Linea 6,251501
05/10/2019,2019,10,Linea 6,159062
07/10/2019,2019,10,Linea 6,231361
13/10/2019,2019,10,Linea 6,100107
15/10/2019,2019,10,Linea 6,249168
17/10/2019,2019,10,Linea 6,231252
20/10/2019,2019,10,Linea 6,128094
21/10/2019,2019,10,Linea 6,241134
22/10/2019,2019,10,Linea 6,242729
23/10/2019,2019,10,Linea 6,231431
28/10/2019,2019,10,Linea 6,244277
29/10/2019,2019,10,Linea 6,239943
01/11/2019,2019,11,Linea 6,193880
05/11/2019,2019,11,Linea 6,251120
06/11/2019,2019,11,Linea 6,248129
15/11/2019,2019,11,Linea 6,259083
18/11/2019,2019,11,Linea 6,136945
19/11/2019,2019,11,Linea 6,239409
21/11/2019,2019,11,Linea 6,242960
22/11/2019,2019,11,Linea 6,251701
28/11/2019,2019,11,Linea 6,234119
29/11/2019,2019,11,Linea 6,248769
01/12/2019,2019,12,Linea 6,110796
03/12/2019,2019,12,Linea 6,234782
04/12/2019,2019,12,Linea 6,237713
06/12/2019,2019,12,Linea 6,232451
07/12/2019,2019,12,Linea 6,156305
08/12/2019,2019,12,Linea 6,114912
09/12/2019,2019,12,Linea 6,216931
13/12/2019,2019,12,Linea 6,206431
19/12/2019,2019,12,Linea 6,208173
21/12/2019,2019,12,Linea 6,141181
25/12/2019,2019,12,Linea 6,62747
26/12/2019,2019,12,Linea 6,154680
